player_name,team_id,home_team_id,team_name,matchday,match_name,match_date,home_team_score,away_team_score,start_frame,end_frame,start_x,start_y,end_x,end_y,outcome,long_ball,is_a_cross,free_kick,corner_kick,throw_in,aerial,switch_of_play,assist,second_assist
Aleix Garcia,384,384,Girona FC,Matchday 30,GIR - BET,2024-03-31T16:15:00,3,2,74350,74350,20.0,89.7,18.2,100.0,0,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 30,GIR - BET,2024-03-31T16:15:00,3,2,75100,75100,31.4,81.6,22.7,88.3,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 30,GIR - BET,2024-03-31T16:15:00,3,2,16700,16700,40.8,21.6,40.7,34.9,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 30,GIR - BET,2024-03-31T16:15:00,3,2,106250,106250,39.1,41.7,29.1,15.6,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 30,GIR - BET,2024-03-31T16:15:00,3,2,56025,56025,45.7,83.7,62.8,77.6,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 30,GIR - BET,2024-03-31T16:15:00,3,2,7400,7400,42.5,28.1,32.7,21.5,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 30,GIR - BET,2024-03-31T16:15:00,3,2,64875,64875,61.0,22.3,53.9,26.5,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 30,GIR - BET,2024-03-31T16:15:00,3,2,11725,11725,40.3,31.6,56.5,4.6,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 30,GIR - BET,2024-03-31T16:15:00,3,2,24475,24475,66.0,61.9,67.7,34.9,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 30,GIR - BET,2024-03-31T16:15:00,3,2,103375,103375,53.6,64.8,64.4,97.1,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 30,GIR - BET,2024-03-31T16:15:00,3,2,75525,75525,36.3,97.0,79.0,95.9,1,1,0,0,0,0,1,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 30,GIR - BET,2024-03-31T16:15:00,3,2,94825,94825,9.9,73.2,48.7,56.4,0,1,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 30,GIR - BET,2024-03-31T16:15:00,3,2,125975,125975,99.5,99.5,93.5,50.4,0,1,1,0,1,0,1,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 30,GIR - BET,2024-03-31T16:15:00,3,2,55750,55750,58.4,73.0,37.2,74.5,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 30,GIR - BET,2024-03-31T16:15:00,3,2,136200,136200,65.4,25.8,65.5,0.0,0,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 30,GIR - BET,2024-03-31T16:15:00,3,2,135500,135500,47.7,47.8,45.3,72.6,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 30,GIR - BET,2024-03-31T16:15:00,3,2,135325,135325,35.0,68.2,37.3,34.4,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 30,GIR - BET,2024-03-31T16:15:00,3,2,1050,1050,33.5,48.0,24.9,30.7,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 30,GIR - BET,2024-03-31T16:15:00,3,2,111275,111275,29.7,58.8,20.9,50.7,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 30,GIR - BET,2024-03-31T16:15:00,3,2,37025,37025,41.0,37.4,70.4,29.9,1,0,0,1,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 30,GIR - BET,2024-03-31T16:15:00,3,2,77250,77250,24.1,73.9,30.2,95.5,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 30,GIR - BET,2024-03-31T16:15:00,3,2,16600,16600,43.7,31.5,34.9,24.0,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 30,GIR - BET,2024-03-31T16:15:00,3,2,58675,58675,53.4,71.1,65.1,86.3,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 30,GIR - BET,2024-03-31T16:15:00,3,2,69700,69700,75.7,36.3,94.1,55.9,0,0,0,1,0,0,1,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 30,GIR - BET,2024-03-31T16:15:00,3,2,126175,126175,73.7,87.3,61.5,76.4,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 30,GIR - BET,2024-03-31T16:15:00,3,2,42075,42075,44.0,65.9,53.8,86.1,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 30,GIR - BET,2024-03-31T16:15:00,3,2,23550,23550,39.3,60.9,85.4,20.0,0,1,0,0,0,0,1,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 30,GIR - BET,2024-03-31T16:15:00,3,2,56575,56575,92.9,73.0,85.6,63.2,1,0,0,0,0,0,0,0,1,0
Aleix Garcia,384,384,Girona FC,Matchday 30,GIR - BET,2024-03-31T16:15:00,3,2,24800,24800,79.6,35.7,92.0,28.7,0,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 30,GIR - BET,2024-03-31T16:15:00,3,2,63525,63525,20.6,39.7,12.0,29.5,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 30,GIR - BET,2024-03-31T16:15:00,3,2,37750,37750,36.7,49.4,40.9,48.0,0,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 30,GIR - BET,2024-03-31T16:15:00,3,2,9700,9700,30.1,58.5,36.6,92.5,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 30,GIR - BET,2024-03-31T16:15:00,3,2,103025,103025,67.2,72.2,59.0,65.4,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 30,GIR - BET,2024-03-31T16:15:00,3,2,128450,128450,25.8,73.5,34.9,84.9,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 30,GIR - BET,2024-03-31T16:15:00,3,2,111075,111075,38.2,71.3,26.7,71.8,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 30,GIR - BET,2024-03-31T16:15:00,3,2,115775,115775,39.4,50.7,33.6,23.4,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 30,GIR - BET,2024-03-31T16:15:00,3,2,62550,62550,57.2,74.7,44.3,76.9,1,0,0,1,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 30,GIR - BET,2024-03-31T16:15:00,3,2,72250,72250,55.0,11.6,46.6,22.4,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 30,GIR - BET,2024-03-31T16:15:00,3,2,135975,135975,59.1,66.1,67.6,43.0,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 30,GIR - BET,2024-03-31T16:15:00,3,2,32175,32175,43.6,20.6,93.2,67.1,0,1,0,0,0,0,1,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 30,GIR - BET,2024-03-31T16:15:00,3,2,57875,57875,99.5,99.5,93.5,48.9,0,1,1,0,1,0,1,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 30,GIR - BET,2024-03-31T16:15:00,3,2,118100,118100,99.5,99.5,92.9,41.2,1,1,1,0,1,0,1,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 30,GIR - BET,2024-03-31T16:15:00,3,2,105950,105950,24.8,33.7,34.0,32.0,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 30,GIR - BET,2024-03-31T16:15:00,3,2,101350,101350,35.9,64.3,52.4,73.5,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 30,GIR - BET,2024-03-31T16:15:00,3,2,1325,1325,40.0,18.5,34.9,5.1,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 30,GIR - BET,2024-03-31T16:15:00,3,2,37350,37350,63.9,36.2,78.3,85.0,1,1,0,0,0,0,1,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 30,GIR - BET,2024-03-31T16:15:00,3,2,85575,85575,97.6,15.8,91.7,53.0,0,0,1,1,0,0,1,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 30,GIR - BET,2024-03-31T16:15:00,3,2,110800,110800,30.9,63.5,35.0,53.5,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 30,GIR - BET,2024-03-31T16:15:00,3,2,31900,31900,37.0,6.1,34.0,23.6,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 30,GIR - BET,2024-03-31T16:15:00,3,2,2525,2525,61.0,82.1,72.5,95.4,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 30,GIR - BET,2024-03-31T16:15:00,3,2,6375,6375,56.8,56.9,69.0,60.4,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 30,GIR - BET,2024-03-31T16:15:00,3,2,89325,89325,69.7,81.0,67.9,90.7,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 30,GIR - BET,2024-03-31T16:15:00,3,2,129125,129125,43.2,45.4,58.3,36.7,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 30,GIR - BET,2024-03-31T16:15:00,3,2,130175,130175,69.9,35.4,66.4,48.0,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 30,GIR - BET,2024-03-31T16:15:00,3,2,17675,17675,25.1,63.8,18.1,85.7,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 30,GIR - BET,2024-03-31T16:15:00,3,2,42575,42575,67.0,89.1,79.4,93.8,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 30,GIR - BET,2024-03-31T16:15:00,3,2,128750,128750,34.5,49.8,33.1,31.2,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 30,GIR - BET,2024-03-31T16:15:00,3,2,48875,48875,64.8,63.3,76.8,92.5,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 30,GIR - BET,2024-03-31T16:15:00,3,2,29150,29150,27.2,34.7,32.6,25.5,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 30,GIR - BET,2024-03-31T16:15:00,3,2,63175,63175,29.5,33.3,19.6,64.6,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 30,GIR - BET,2024-03-31T16:15:00,3,2,110925,110925,33.8,67.2,30.0,48.8,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,116250,116250,38.9,32.8,32.5,19.1,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,124250,124250,31.1,46.0,71.4,70.4,1,1,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,121500,121500,36.7,38.0,62.3,11.6,1,1,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,51000,51000,71.9,9.2,81.0,6.1,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,12675,12675,99.9,0.5,96.3,31.1,1,0,0,0,1,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,50125,50125,66.5,32.1,63.7,28.6,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,28675,28675,47.3,42.4,46.7,69.2,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,84425,84425,34.6,51.2,40.1,37.7,0,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,68000,68000,45.1,47.8,53.7,42.8,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,35150,35150,36.3,38.2,33.4,32.0,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,80200,80200,18.5,48.1,27.9,13.1,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,15075,15075,35.3,25.6,41.9,11.6,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,92550,92550,36.4,68.6,42.3,89.4,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,50750,50750,64.6,19.4,75.8,22.7,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,38800,38800,40.7,26.3,42.6,8.9,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,133350,133350,47.0,70.8,55.8,92.0,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,105525,105525,71.7,55.5,82.5,25.3,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,8350,8350,69.8,56.6,75.5,15.8,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,46475,46475,45.4,49.3,47.2,31.3,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,51675,51675,60.4,29.5,75.6,5.0,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,115550,115550,37.1,11.3,64.0,7.0,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,51200,51200,77.6,9.6,91.3,49.7,0,0,1,0,0,0,1,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,81850,81850,42.4,61.2,57.8,34.1,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,88900,88900,23.2,54.8,42.8,33.8,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,30675,30675,42.4,62.3,35.8,46.1,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,70400,70400,55.5,34.7,53.7,16.0,1,0,0,1,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,71175,71175,72.3,70.2,96.9,56.0,0,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,44825,44825,37.4,35.2,33.4,18.8,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,31525,31525,53.0,40.3,80.7,87.3,1,1,0,0,0,0,1,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,48500,48500,51.0,69.9,76.1,5.6,1,1,0,1,0,0,1,1,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,131925,131925,31.8,70.1,24.3,83.4,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,15850,15850,47.9,57.5,67.8,5.8,1,1,0,0,0,0,1,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,95300,95300,25.5,66.0,26.4,74.8,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,47200,47200,69.7,68.0,68.0,82.4,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,132375,132375,37.8,90.9,42.7,75.0,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,46725,46725,43.7,31.7,86.2,88.4,1,1,0,0,0,0,1,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,94125,94125,44.6,51.3,43.9,68.6,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,1700,1700,52.3,90.6,30.2,82.4,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,74375,74375,27.9,30.3,30.6,15.6,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,138275,138275,36.2,52.1,52.3,69.1,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,4600,4600,17.8,40.0,14.2,15.7,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,93225,93225,46.4,36.5,56.0,13.7,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,86900,86900,37.2,44.2,27.5,54.8,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,15625,15625,45.3,61.1,42.7,83.7,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,95425,95425,28.0,63.8,13.5,52.5,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,142125,142125,68.9,31.3,44.6,45.2,1,0,0,1,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,5425,5425,56.4,26.0,68.2,6.2,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,115425,115425,39.3,22.9,57.0,5.8,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,28800,28800,42.9,60.5,44.2,78.2,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,61500,61500,56.4,68.6,67.2,56.7,0,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,66625,66625,53.1,73.4,60.7,67.7,0,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,92700,92700,44.0,60.5,52.8,43.6,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,2200,2200,48.0,52.1,54.2,25.4,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,10725,10725,28.4,79.2,18.7,84.8,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,67525,67525,35.4,58.2,44.1,81.6,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,68575,68575,55.4,63.6,40.4,59.9,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,29525,29525,64.4,28.1,70.3,11.3,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,57825,57825,67.8,80.7,92.2,9.4,1,1,0,0,0,0,1,1,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,9375,9375,99.5,0.5,90.4,62.6,0,1,1,0,1,0,1,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,50425,50425,69.7,11.8,67.3,33.5,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,60300,60300,37.2,75.2,30.8,66.3,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,24025,24025,14.1,32.7,19.2,12.1,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,57700,57700,72.0,74.6,83.7,89.7,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,116625,116625,67.3,30.2,60.9,20.5,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,47650,47650,58.4,67.1,62.8,86.9,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,126900,126900,34.6,15.2,54.6,5.2,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,31325,31325,36.5,40.5,53.0,35.0,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,88675,88675,23.7,55.2,25.7,86.0,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,28925,28925,42.4,59.3,58.6,23.8,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,30125,30125,55.6,55.5,63.2,67.1,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,30375,30375,57.9,68.9,64.2,54.0,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,7825,7825,57.6,26.6,64.5,6.6,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,84375,84375,30.6,53.4,28.6,41.3,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,20325,20325,70.2,68.4,90.1,87.8,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,114425,114425,75.9,25.2,93.2,50.3,0,0,1,1,0,0,1,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,57050,57050,31.6,41.5,30.0,26.2,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,78775,78775,40.3,72.8,95.1,20.2,1,1,0,0,0,0,1,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 32,GIR - CAD,2024-04-20T21:00:00,4,1,5050,5050,48.0,49.1,67.4,3.7,1,1,0,0,0,0,1,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 11,GIR - CEL,2023-10-27T00:00:00,1,0,143125,143125,47.1,55.8,58.8,41.0,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 11,GIR - CEL,2023-10-27T00:00:00,1,0,106500,106500,64.8,35.9,72.7,18.2,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 11,GIR - CEL,2023-10-27T00:00:00,1,0,105825,105825,39.6,75.2,28.6,62.3,1,0,0,1,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 11,GIR - CEL,2023-10-27T00:00:00,1,0,77400,77400,41.9,78.5,52.3,17.5,1,1,0,0,0,0,0,1,0,0
Aleix Garcia,384,384,Girona FC,Matchday 11,GIR - CEL,2023-10-27T00:00:00,1,0,54575,54575,26.9,7.6,28.3,3.4,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 11,GIR - CEL,2023-10-27T00:00:00,1,0,47275,47275,47.0,32.5,59.3,9.7,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 11,GIR - CEL,2023-10-27T00:00:00,1,0,4175,4175,95.9,9.1,96.7,14.7,0,0,1,0,0,0,1,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 11,GIR - CEL,2023-10-27T00:00:00,1,0,37525,37525,34.3,30.5,35.1,73.8,1,0,0,0,0,0,0,0,0,0
Aleix Garcia,384,384,Girona FC,Matchday 11,GIR - CEL,2023-10-27T00:00:00,1,0,100725,100725,56.0,93.0,79.0,7.2,1,1,0,0,0,0,1,1,0,0
Aleix Garcia,384,384,Girona FC,Matchday 11,GIR - CEL,2023-10-27T00:00:00,1,0,71550,71550,34.5,31.0,42.4,21.9,0,0,0,0,0,0,0,0,0,0
